     **************************************************
     *                PROGRAM  RRKM                   *
     *              E. Martinez-Nunez                 *
     *       Departamento de Quimica Fisica           *
     *  Universidad de Santiago de Compostela(Spain)  *
     **************************************************


   Direct via TS9 for process 1 7         -8.3235 150          


   Energia critica   =  66.47kcal/mol
   Energia rotacional=   0.00kcal/mol
   Energia mas alta  = 161.18kcal/mol


   Rotores libres del reactivo= 0       Rotores libres del TS= 0



   Teoria rrkm armonica cuantica


   Frecuencias vibracionales del reactivo
   ======================================
       frec    1      551  cm-1
       frec    2      593  cm-1
       frec    3      957  cm-1
       frec    4     1063  cm-1
       frec    5     1232  cm-1
       frec    6     1308  cm-1
       frec    7     1840  cm-1
       frec    8     2664  cm-1
       frec    9     2788  cm-1


   Energia del punto cero en el re=    18.58kcal/mol


   Frecuencias vibracionales del estado de transicion
   ==================================================
       frec    1      451  cm-1
       frec    2      587  cm-1
       frec    3      906  cm-1
       frec    4      998  cm-1
       frec    5     1346  cm-1
       frec    6     1947  cm-1
       frec    7     2103  cm-1
       frec    8     2635  cm-1


   Energia del punto cero en el TS=    15.69kcal/mol




     Energia      k(E,J)/s-1
        47260            125497362492.
        47270            125641505088.
        47280            125776949803.
        47290            125970727509.
        47300            126115939321.
        47310            126274634138.
        47320            126455391095.
        47330            126598584343.
        47340            126736021523.
        47350            126896651513.
        47360            127053158641.
        47370            127215962580.
        47380            127386292668.
        47390            127545282057.
        47400            127667425658.
        47410            127883642619.
        47420            127993955589.
        47430            128192506256.
        47440            128347528379.
        47450            128508513822.
        47460            128658054952.
        47470            128801534225.
        47480            128958613455.
        47490            129116121535.
        47500            129297621168.
        47510            129440113944.
        47520            129610835022.
        47530            129787496922.
        47540            129915634552.
        47550            130089314839.
        47560            130254593557.
        47570            130404353965.
        47580            130589141106.
        47590            130733008040.
        47600            130870907728.
        47610            131061739090.
        47620            131203740375.
        47630            131379609133.
        47640            131532418606.
        47650            131730136827.
        47660            131855483696.
        47670            132028615833.
        47680            132183729204.
        47690            132333091210.
        47700            132539554857.
        47710            132669758750.
        47720            132849262264.
        47730            133005919564.
        47740            133157978787.
        47750            133319084352.
        47760            133484763370.
        47770            133668595637.
        47780            133820910167.
        47790            133995297767.
        47800            134115936213.
        47810            134292369439.
        47820            134468970105.
        47830            134625035850.
        47840            134779406691.
        47850            134979677435.
        47860            135092929854.
        47870            135286311013.
        47880            135427793549.
        47890            135616162999.
        47900            135795751098.
        47910            135962207331.
        47920            136108226819.
        47930            136247239892.
        47940            136436970162.
        47950            136578606008.
        47960            136759101284.
        47970            136945454938.
        47980            137081538100.
        47990            137284897624.
        48000            137404319272.
        48010            137592315083.
        48020            137763706700.
        48030            137944418206.
        48040            138074302978.
        48050            138258802399.
        48060            138398556231.
        48070            138575942808.
        48080            138734427525.
        48090            138924898003.
        48100            139073693518.
        48110            139280733671.
        48120            139411498321.
        48130            139571227075.
        48140            139759726813.
        48150            139908059175.
        48160            140091159212.
        48170            140254229317.
        48180            140421491458.
        48190            140597001820.
        48200            140754233603.
        48210            140931003731.
        48220            141081216068.
        48230            141303989970.
        48240            141415274407.
        48250            141609578618.
        48260            141764646391.
        48270            141927311944.
        48280            142102000231.
        48290            142283014185.
        48300            142435485940.
        48310            142625344599.
        48320            142781375971.
        48330            142929220126.
        48340            143104221038.
        48350            143293397280.
        48360            143460250683.
        48370            143628373714.
        48380            143807506109.
        48390            143936342144.
        48400            144135995736.
        48410            144285861328.
        48420            144458484968.
        48430            144674865922.
        48440            144802883777.
        48450            144989212229.
        48460            145140650018.
        48470            145336049910.
        48480            145495992859.
        48490            145693154954.
        48500            145849095844.
        48510            146000456046.
        48520            146188776012.
        48530            146321092303.
        48540            146503159788.
        48550            146710528968.
        48560            146867668868.
        48570            147043010578.
        48580            147214303479.
        48590            147368249333.
        48600            147557868836.
        48610            147723403539.
        48620            147891526717.
        48630            148073354281.
        48640            148241399319.
        48650            148404368840.
        48660            148563905159.
        48670            148789916132.
        48680            148918665558.
        48690            149146446697.
        48700            149281098413.
        48710            149452958586.
        48720            149641469473.
        48730            149797849301.
        48740            149970953472.
        48750            150158373112.
        48760            150343563219.
        48770            150499049074.
        48780            150673551815.
        48790            150853131974.
        48800            151016175413.
        48810            151216748013.
        48820            151366676612.
        48830            151544850427.
        48840            151729223157.
        48850            151885112538.
        48860            152037752099.
        48870            152250598341.
        48880            152398440663.
        48890            152621098499.
        48900            152756047545.
        48910            152955782444.
        48920            153097879242.
        48930            153317268234.
        48940            153458312428.
        48950            153651375143.
        48960            153853052133.
        48970            153996893487.
        48980            154173896456.
        48990            154348284907.
        49000            154513721669.
        49010            154724316939.
        49020            154889927492.
        49030            155070104967.
        49040            155241349695.
        49050            155428934094.
        49060            155573562597.
        49070            155773130771.
        49080            155945087293.
        49090            156134408790.
        49100            156291482386.
        49110            156476607581.
        49120            156617166977.
        49130            156855574032.
        49140            157003810258.
        49150            157198878699.
        49160            157383811170.
        49170            157556655193.
        49180            157725268696.
        49190            157897940229.
        49200            158098261941.
        49210            158257142413.
        49220            158465693825.
        49230            158618881671.
        49240            158792968535.
        49250            159005707510.
        49260            159156059429.
        49270            159361881123.
        49280            159534883486.
        49290            159716185778.
        49300            159879141876.
        49310            160054277714.
        49320            160217653410.
        49330            160424459044.
        49340            160603744281.
        49350            160784102745.
        49360            160953686871.
        49370            161158419631.
        49380            161311508059.
        49390            161496708927.
        49400            161697701272.
        49410            161848332066.
        49420            162067903258.
        49430            162215320580.
        49440            162399214334.
        49450            162587072614.
        49460            162776790253.
        49470            162958502457.
        49480            163141806359.
        49490            163354981446.
        49500            163494150339.
        49510            163697981396.
        49520            163853420261.
        49530            164048675061.
        49540            164247000836.
        49550            164417699106.
        49560            164585235761.
        49570            164789619286.
        49580            164946305716.
        49590            165135097876.
        49600            165323936201.
        49610            165517764472.
        49620            165705074488.
        49630            165886763274.
        49640            166050240397.
        49650            166227402428.
        49660            166446706261.
        49670            166610327264.
        49680            166790973455.
        49690            167007088874.
        49700            167140300079.
        49710            167367039567.
        49720            167516505226.
        49730            167745306342.
        49740            167921316022.
        49750            168129303905.
        49760            168269538016.
        49770            168463439994.
        49780            168648828392.
        49790            168829557700.
        49800            169019342076.
        49810            169221952428.
        49820            169381146038.
        49830            169594180855.
        49840            169750762187.
        49850            169933013585.
        49860            170152119199.
        49870            170329181728.
        49880            170491681377.
        49890            170689565500.
        49900            170855413362.
        49910            171059909206.
        49920            171233295403.
        49930            171460757782.
        49940            171612458991.
        49950            171856583301.
        49960            171984052007.
        49970            172194409000.
        49980            172376248990.
        49990            172565300900.
        50000            172752602122.
        50010            172940692434.
        50020            173122992351.
        50030            173316615335.
        50040            173505027701.
        50050            173682505668.
        50060            173877572701.
        50070            174096532910.
        50080            174247915324.
        50090            174442916618.
        50100            174636047037.
        50110            174804399039.
        50120            175006963245.
        50130            175209083769.
        50140            175368766426.
        50150            175597398722.
        50160            175750541284.
        50170            175951438808.
        50180            176130103497.
        50190            176354579930.
        50200            176534891213.
        50210            176728345865.
        50220            176925520246.
        50230            177081280180.
        50240            177305164414.
        50250            177464812358.
        50260            177678335720.
        50270            177885055827.
        50280            178056422133.
        50290            178238702721.
        50300            178435466314.
        50310            178627055984.
        50320            178825552037.
        50330            179029236427.
        50340            179200481034.
        50350            179381331671.
        50360            179571488346.
        50370            179753557489.
        50380            179936858991.
        50390            180183851855.
        50400            180346322886.
        50410            180549352452.
        50420            180733000391.
        50430            180913277569.
        50440            181124326437.
        50450            181304581775.
        50460            181508262439.
        50470            181692096794.
        50480            181895451318.
        50490            182061123389.
        50500            182264175567.
        50510            182489520253.
        50520            182664490588.
        50530            182890917086.
        50540            183053700870.
        50550            183241856760.
        50560            183434065996.
        50570            183633973774.
        50580            183800112681.
        50590            184034681050.
        50600            184209770988.
        50610            184411151523.
        50620            184583345759.
        50630            184800838278.
        50640            184973629550.
        50650            185198753546.
        50660            185380130302.
        50670            185570748736.
        50680            185789701549.
        50690            185952720592.
        50700            186145238887.
        50710            186364370186.
        50720            186550310414.
        50730            186774690536.
        50740            186942227922.
        50750            187155380347.
        50760            187317254446.
        50770            187568152046.
        50780            187710507465.
        50790            187947749883.
        50800            188136988726.
        50810            188334680253.
        50820            188502635146.
        50830            188721752694.
        50840            188888555396.
        50850            189127235909.
        50860            189308444800.
        50870            189503669265.
        50880            189699567539.
        50890            189894451082.
        50900            190078292475.
        50910            190283950081.
        50920            190499298598.
        50930            190680424014.
        50940            190878713674.
        50950            191074706817.
        50960            191244824911.
        50970            191508702537.
        50980            191669622974.
        50990            191898582050.
        51000            192081681720.
        51010            192295064084.
        51020            192459236568.
        51030            192677320096.
        51040            192868591639.
        51050            193072040287.
        51060            193283297884.
        51070            193460623427.
        51080            193650672766.
        51090            193874287426.
        51100            194062927819.
        51110            194267907125.
        51120            194489764288.
        51130            194658025524.
        51140            194870199111.
        51150            195051078895.
        51160            195247213557.
        51170            195471444128.
        51180            195668390189.
        51190            195875305612.
        51200            196059074983.
        51210            196297239836.
        51220            196453691071.
        51230            196681600915.
        51240            196884976250.
        51250            197075761521.
        51260            197303133913.
        51270            197479687379.
        51280            197677637479.
        51290            197889868710.
        51300            198102109177.
        51310            198291022390.
        51320            198513083604.
        51330            198703383741.
        51340            198900950038.
        51350            199095331592.
        51360            199292716181.
        51370            199493446344.
        51380            199719223120.
        51390            199906172065.
        51400            200089879465.
        51410            200325125943.
        51420            200487165232.
        51430            200722551836.
        51440            200915665378.
        51450            201149364191.
        51460            201337560909.
        51470            201546806800.
        51480            201723165236.
        51490            201928586596.
        51500            202167359111.
        51510            202348619409.
        51520            202558029280.
        51530            202771621915.
        51540            202948729273.
        51550            203173008337.
        51560            203364775908.
        51570            203590782616.
        51580            203804649122.
        51590            204017375202.
        51600            204177121052.
        51610            204399277740.
        51620            204582582288.
        51630            204811313287.
        51640            204997708356.
        51650            205247357227.
        51660            205402217502.
        51670            205654950502.
        51680            205818307242.
        51690            206035744565.
        51700            206264870643.
        51710            206470976318.
        51720            206657999682.
        51730            206869875985.
        51740            207074428281.
        51750            207284277305.
        51760            207496102863.
        51770            207721558496.
        51780            207910073830.
        51790            208157245867.
        51800            208311402790.
        51810            208541207413.
        51820            208732305543.
        51830            208954828830.
        51840            209141516517.
        51850            209374104762.
        51860            209545765317.
        51870            209789797451.
        51880            209974153281.
        51890            210193824629.
        51900            210394907477.
        51910            210637400552.
        51920            210808405633.
        51930            211013551225.
        51940            211242539951.
        51950            211419922686.
        51960            211659460879.
        51970            211865546949.
        51980            212060729558.
        51990            212292918296.
        52000            212482792641.
        52010            212695034046.
        52020            212901469748.
        52030            213144785498.
        52040            213338088131.
        52050            213561518425.
        52060            213752901833.
        52070            213954813569.
        52080            214170222027.
        52090            214378350359.
        52100            214584517774.
        52110            214826363064.
        52120            215006571022.
        52130            215203599762.
        52140            215437623367.
        52150            215632701541.
        52160            215870990497.
        52170            216075972573.
        52180            216287044641.
        52190            216472872532.
        52200            216704882382.
        52210            216894778544.
        52220            217114314363.
        52230            217372600407.
        52240            217554843337.
        52250            217781550086.
        52260            217972679908.
        52270            218189915940.
        52280            218406040281.
        52290            218626524816.
        52300            218827807589.
        52310            219050513215.
        52320            219256466644.
        52330            219448124759.
        52340            219679853715.
        52350            219911530917.
        52360            220118547973.
        52370            220340316206.
        52380            220541479414.
        52390            220722896976.
        52400            220965862729.
        52410            221161011845.
        52420            221368245441.
        52430            221613644850.
        52440            221808999058.
        52450            222033273815.
        52460            222219017400.
        52470            222469250119.
        52480            222658321738.
        52490            222917521649.
        52500            223098244265.
        52510            223331271505.
        52520            223541378020.
        52530            223743790766.
        52540            223949896542.
        52550            224190405164.
        52560            224394939414.
        52570            224625968033.
        52580            224825417648.
        52590            225037379598.
        52600            225247243774.
        52610            225490704922.
        52620            225676227011.
        52630            225918889590.
        52640            226134187593.
        52650            226347139444.
        52660            226528094160.
        52670            226782442855.
        52680            226956987233.
        52690            227240495476.
        52700            227409910858.
        52710            227652763504.
        52720            227846986885.
        52730            228085242527.
        52740            228280262585.
        52750            228514716186.
        52760            228740749511.
        52770            228949148002.
        52780            229167049800.
        52790            229378543270.
        52800            229586642237.
        52810            229847947312.
        52820            230048427067.
        52830            230272581207.
        52840            230488384424.
        52850            230701837648.
        52860            230895566518.
        52870            231136531512.
        52880            231336714316.
        52890            231579342746.
        52900            231775557445.
        52910            232005633130.
        52920            232191700794.
        52930            232464605191.
        52940            232656274630.
        52950            232891930210.
        52960            233120335601.
        52970            233312664671.
        52980            233545690660.
        52990            233744294748.
        53000            233974933429.
        53010            234205651107.
        53020            234438428476.
        53030            234640991003.
        53040            234862893953.
        53050            235097346664.
        53060            235298850118.
        53070            235534169106.
        53080            235761693701.
        53090            235975727316.
        53100            236195216688.
        53110            236415211310.
        53120            236610580500.
        53130            236868312572.
        53140            237078245472.
        53150            237304908393.
        53160            237527751559.
        53170            237745110891.
        53180            237958602908.
        53190            238174772704.
        53200            238407998417.
        53210            238615225628.
        53220            238882968400.
        53230            239068049391.
        53240            239291573205.
        53250            239527309032.
        53260            239735414871.
        53270            239975729928.
        53280            240204292728.
        53290            240442379734.
        53300            240642444807.
        53310            240880931280.
        53320            241065414823.
        53330            241310210347.
        53340            241544150169.
        53350            241768403103.
        53360            241974856755.
        53370            242222301244.
        53380            242410306606.
        53390            242655061568.
        53400            242877448231.
        53410            243105726257.
        53420            243355434823.
        53430            243560085443.
        53440            243760793424.
        53450            243987240438.
        53460            244215861006.
        53470            244446078857.
        53480            244670458097.
        53490            244922981261.
        53500            245102087712.
        53510            245379372514.
        53520            245558149598.
        53530            245810696377.
        53540            246040063605.
        53550            246282699077.
        53560            246465670400.
        53570            246718508109.
        53580            246918350754.
        53590            247166922868.
        53600            247388299707.
        53610            247632775161.
        53620            247842870471.
        53630            248088506361.
        53640            248282221906.
        53650            248513209400.
        53660            248750364634.
        53670            248973703280.
        53680            249199179410.
        53690            249438658631.
        53700            249632364312.
        53710            249904132352.
        53720            250098847940.
        53730            250356065909.
        53740            250560170311.
        53750            250838913156.
        53760            251007985219.
        53770            251257554510.
        53780            251485090898.
        53790            251707384503.
        53800            251946082659.
        53810            252186267078.
        53820            252392721720.
        53830            252643156444.
        53840            252856285605.
        53850            253077856817.
        53860            253325202765.
        53870            253555668646.
        53880            253790366248.
        53890            254011550379.
        53900            254230477251.
        53910            254454360936.
        53920            254686366691.
        53930            254922943967.
        53940            255133811235.
        53950            255407752017.
        53960            255593749109.
        53970            255835022458.
        53980            256067546041.
        53990            256308072609.
        54000            256543825233.
        54010            256779132945.
        54020            256997709376.
        54030            257208934928.
        54040            257459949026.
        54050            257670307489.
        54060            257924497804.
        54070            258175883200.
        54080            258397003376.
        54090            258616636420.
        54100            258846537625.
        54110            259066968276.
        54120            259318948508.
        54130            259549618008.
        54140            259766438088.
        54150            260015058565.
        54160            260224972546.
        54170            260460490768.
        54180            260689359391.
        54190            260964171332.
        54200            261175164040.
        54210            261425184572.
        54220            261638228696.
        54230            261843019559.
        54240            262105078345.
        54250            262324530606.
        54260            262564189508.
        54270            262812010680.
        54280            263047151081.
        54290            263269770153.
        54300            263496854458.
        54310            263746468184.
        54320            263975472905.
        54330            264232976241.
        54340            264440109080.
        54350            264686629288.
        54360            264913466503.
        54370            265144717415.
        54380            265351425772.
        54390            265633896802.
        54400            265833774629.
        54410            266104547950.
        54420            266309695386.
        54430            266547763375.
        54440            266775482962.
        54450            267038745069.
        54460            267251540707.
        54470            267494130004.
        54480            267745217553.
        54490            267958502835.
        54500            268185130153.
        54510            268439197648.
        54520            268654720703.
        54530            268936943534.
        54540            269138120472.
        54550            269393085866.
        54560            269610457378.
        54570            269867626763.
        54580            270070608597.
        54590            270343631515.
        54600            270561151655.
        54610            270813295123.
        54620            271023767338.
        54630            271277405172.
        54640            271487798669.
        54650            271783357914.
        54660            271995632564.
        54670            272228757632.
        54680            272476880110.
        54690            272693201121.
        54700            272929097500.
        54710            273174778379.
        54720            273408781445.
        54730            273659997127.
        54740            273886656021.
        54750            274131282497.
        54760            274346542117.
        54770            274636352459.
        54780            274838295567.
        54790            275109352259.
        54800            275332348737.
        54810            275569445376.
        54820            275795018059.
        54830            276044692329.
        54840            276265834559.
        54850            276538492835.
        54860            276771474088.
        54870            276994704881.
        54880            277241644114.
        54890            277486055467.
        54900            277720946900.
        54910            277958820025.
        54920            278218340642.
        54930            278429913959.
        54940            278689971120.
        54950            278913119565.
        54960            279141827032.
        54970            279414836119.
        54980            279636911178.
        54990            279894702422.
        55000            280122020986.
        55010            280373857619.
        55020            280592862058.
        55030            280849404091.
        55040            281079944166.
        55050            281332023885.
        55060            281591352199.
        55070            281805223788.
        55080            282043296217.
        55090            282300511852.
        55100            282532549564.
        55110            282778743129.
        55120            283041127828.
        55130            283271853269.
        55140            283519441116.
        55150            283747913261.
        55160            283976468580.
        55170            284227986820.
        55180            284485860254.
        55190            284730854600.
        55200            284947676663.
        55210            285224254699.
        55220            285422557900.
        55230            285708781052.
        55240            285930159749.
        55250            286196534280.
        55260            286446662223.
        55270            286679068097.
        55280            286896751478.
        55290            287149256847.
        55300            287398264579.
        55310            287642288865.
        55320            287893244426.
        55330            288149190458.
        55340            288372742540.
        55350            288636649240.
        55360            288863626770.
        55370            289112038679.
        55380            289373795041.
        55390            289620067750.
        55400            289826731135.
        55410            290099846333.
        55420            290312747433.
        55430            290595027432.
        55440            290813289441.
        55450            291096711195.
        55460            291307879072.
        55470            291589157116.
        55480            291792235186.
        55490            292049453512.
        55500            292304997436.
        55510            292544177690.
        55520            292791675642.
        55530            293042477153.
        55540            293271211405.
        55550            293541656165.
        55560            293776207032.
        55570            294028723238.
        55580            294271724006.
        55590            294546277521.
        55600            294751243721.
        55610            295013055415.
        55620            295253718504.
        55630            295511856371.
        55640            295745166567.
        55650            296024731933.
        55660            296226154408.
        55670            296520239829.
        55680            296732471838.
        55690            296993054355.
        55700            297248208497.
        55710            297502182722.
        55720            297746761359.
        55730            297989870568.
        55740            298236952699.
        55750            298470822476.
        55760            298739406822.
        55770            298979800316.
        55780            299225078388.
        55790            299502059687.
        55800            299721022974.
        55810            299975300428.
        55820            300228733242.
        55830            300493303642.
        55840            300732334083.
        55850            300998462242.
        55860            301212247178.
        55870            301469550627.
        55880            301713563088.
        55890            301970238473.
        55900            302220632552.
        55910            302503973328.
        55920            302729619304.
        55930            302976931982.
        55940            303227186976.
        55950            303456246504.
        55960            303743902104.
        55970            303974644647.
        55980            304228376443.
        55990            304477798577.
        56000            304723472042.
        56010            304964578910.
        56020            305223110406.
        56030            305511110037.
        56040            305736751418.
        56050            306009594353.
        56060            306230027401.
        56070            306473285648.
        56080            306734941439.
        56090            306994535036.
        56100            307232099942.
        56110            307515284137.
        56120            307746025896.
        56130            308002771298.
        56140            308243949301.
        56150            308503412146.
        56160            308767598126.
        56170            309022422339.
        56180            309267780900.
        56190            309512094202.
        56200            309778078225.
        56210            310011657956.
        56220            310262269520.
        56230            310550732464.
        56240            310774436529.
        56250            311060911702.
        56260            311279564640.
        56270            311550049524.
        56280            311785488837.
        56290            312081181413.
        56300            312297839127.
        56310            312572302117.
        56320            312822753725.
        56330            313071547744.
        56340            313306457163.
        56350            313580495433.
        56360            313823460866.
        56370            314113117402.

***END OF RRKM CALCULATIONS***
