     **************************************************
     *                PROGRAM  RRKM                   *
     *              E. Martinez-Nunez                 *
     *       Departamento de Quimica Fisica           *
     *  Universidad de Santiago de Compostela(Spain)  *
     **************************************************


   Direct via TS8 for process 1 3         -8.3235 150          


   Energia critica   =  61.49kcal/mol
   Energia rotacional=   0.00kcal/mol
   Energia mas alta  = 161.18kcal/mol


   Rotores libres del reactivo= 0       Rotores libres del TS= 0



   Teoria rrkm armonica cuantica


   Frecuencias vibracionales del reactivo
   ======================================
       frec    1      551  cm-1
       frec    2      593  cm-1
       frec    3      957  cm-1
       frec    4     1063  cm-1
       frec    5     1232  cm-1
       frec    6     1308  cm-1
       frec    7     1840  cm-1
       frec    8     2664  cm-1
       frec    9     2788  cm-1


   Energia del punto cero en el re=    18.58kcal/mol


   Frecuencias vibracionales del estado de transicion
   ==================================================
       frec    1      355  cm-1
       frec    2      496  cm-1
       frec    3      642  cm-1
       frec    4     1064  cm-1
       frec    5     1342  cm-1
       frec    6     1552  cm-1
       frec    7     2463  cm-1
       frec    8     2757  cm-1


   Energia del punto cero en el TS=    15.25kcal/mol




     Energia      k(E,J)/s-1
        47140            386781632101.
        47150            387243734699.
        47160            387579790583.
        47170            388188649953.
        47180            388515742869.
        47190            389039174229.
        47200            389374068116.
        47210            389908666334.
        47220            390210999767.
        47230            390717538618.
        47240            391184062644.
        47250            391590809436.
        47260            392027974381.
        47270            392423587890.
        47280            392793740768.
        47290            393346748568.
        47300            393747827289.
        47310            394187127426.
        47320            394695024333.
        47330            395089589647.
        47340            395464139497.
        47350            395910825242.
        47360            396343358727.
        47370            396789555537.
        47380            397258111693.
        47390            397691109267.
        47400            398013029890.
        47410            398629964157.
        47420            398919847439.
        47430            399485318229.
        47440            399913542764.
        47450            400359950321.
        47460            400772023389.
        47470            401161775225.
        47480            401599406759.
        47490            402037364281.
        47500            402549523141.
        47510            402935420101.
        47520            403402816735.
        47530            403890469854.
        47540            404226931722.
        47550            404709996438.
        47560            405167381876.
        47570            405575745570.
        47580            406096072548.
        47590            406486957850.
        47600            406858661160.
        47610            407397762709.
        47620            407783992082.
        47630            408278248649.
        47640            408700371506.
        47650            409258520164.
        47660            409586704633.
        47670            410060488394.
        47680            410481853097.
        47690            410884180991.
        47700            411467580188.
        47710            411814886756.
        47720            412313803568.
        47730            412742843624.
        47740            413158200748.
        47750            413601007834.
        47760            414060217591.
        47770            414577766656.
        47780            414998140345.
        47790            415482910586.
        47800            415799075042.
        47810            416284589033.
        47820            416769215508.
        47830            417192561731.
        47840            417611700511.
        47850            418173232775.
        47860            418468120721.
        47870            419008355221.
        47880            419388757743.
        47890            419915394884.
        47900            420417594552.
        47910            420878989931.
        47920            421276102569.
        47930            421652725704.
        47940            422183605223.
        47950            422562724732.
        47960            423061606376.
        47970            423575256900.
        47980            423935043462.
        47990            424505226408.
        48000            424815642102.
        48010            425337279910.
        48020            425805601343.
        48030            426308225179.
        48040            426652313970.
        48050            427167945662.
        48060            427546193309.
        48070            428036967965.
        48080            428470599516.
        48090            429002180978.
        48100            429402082135.
        48110            429979855931.
        48120            430321487610.
        48130            430754232960.
        48140            431275233168.
        48150            431671660434.
        48160            432176248297.
        48170            432619790450.
        48180            433078574040.
        48190            433565669686.
        48200            433994006788.
        48210            434484202306.
        48220            434891546662.
        48230            435522124345.
        48240            435808572107.
        48250            436348378634.
        48260            436766491261.
        48270            437205714533.
        48280            437682054304.
        48290            438177455872.
        48300            438584014123.
        48310            439109701156.
        48320            439531560347.
        48330            439929710942.
        48340            440413267462.
        48350            440939174766.
        48360            441397103773.
        48370            441858019404.
        48380            442352697993.
        48390            442692326152.
        48400            443247243639.
        48410            443648917555.
        48420            444116615982.
        48430            444718871714.
        48440            445050222659.
        48450            445561432516.
        48460            445965411477.
        48470            446507160068.
        48480            446939848125.
        48490            447488840691.
        48500            447910624946.
        48510            448318853779.
        48520            448838793794.
        48530            449189100740.
        48540            449692184955.
        48550            450269160955.
        48560            450689847914.
        48570            451164744071.
        48580            451626985018.
        48590            452037848326.
        48600            452558450315.
        48610            453005460460.
        48620            453461245725.
        48630            453960554573.
        48640            454417915363.
        48650            454858893211.
        48660            455291111531.
        48670            455927359230.
        48680            456264926741.
        48690            456906925388.
        48700            457260141772.
        48710            457723857468.
        48720            458238682117.
        48730            458655041741.
        48740            459122138857.
        48750            459634204000.
        48760            460141328722.
        48770            460557146589.
        48780            461031396343.
        48790            461523523435.
        48800            461964438265.
        48810            462520974944.
        48820            462923679835.
        48830            463410298112.
        48840            463915132014.
        48850            464330888162.
        48860            464737414569.
        48870            465325373081.
        48880            465713002165.
        48890            466332915124.
        48900            466682086616.
        48910            467231400698.
        48920            467605036191.
        48930            468214623866.
        48940            468587610961.
        48950            469120828383.
        48960            469679137948.
        48970            470059691637.
        48980            470541440126.
        48990            471014776818.
        49000            471458020369.
        49010            472038005272.
        49020            472480998320.
        49030            472966259399.
        49040            473427133962.
        49050            473936405177.
        49060            474314198473.
        49070            474862488854.
        49080            475328125317.
        49090            475847136065.
        49100            476269137798.
        49110            476773378079.
        49120            477143775691.
        49130            477809992016.
        49140            478203886033.
        49150            478737286739.
        49160            479237829236.
        49170            479702588163.
        49180            480151343528.
        49190            480612674082.
        49200            481158011779.
        49210            481578720334.
        49220            482153911694.
        49230            482561624216.
        49240            483034869195.
        49250            483622601772.
        49260            484021230489.
        49270            484588717884.
        49280            485054631945.
        49290            485547515286.
        49300            485984206246.
        49310            486454879789.
        49320            486887235631.
        49330            487450901011.
        49340            487930622375.
        49350            488414769999.
        49360            488867813076.
        49370            489429882934.
        49380            489833852176.
        49390            490338901414.
        49400            490889817564.
        49410            491285664251.
        49420            491893330589.
        49430            492282008216.
        49440            492781486330.
        49450            493291913087.
        49460            493804732850.
        49470            494289732194.
        49480            494779059081.
        49490            495360988568.
        49500            495720226697.
        49510            496275558499.
        49520            496688269137.
        49530            497219024351.
        49540            497759759569.
        49550            498215742205.
        49560            498662556596.
        49570            499221917127.
        49580            499639887230.
        49590            500154759901.
        49600            500665729353.
        49610            501188231095.
        49620            501690585686.
        49630            502174190467.
        49640            502605132840.
        49650            503079098577.
        49660            503680753365.
        49670            504115671679.
        49680            504601603088.
        49690            505193899471.
        49700            505535185405.
        49710            506160933091.
        49720            506555736975.
        49730            507188908448.
        49740            507662227351.
        49750            508229434625.
        49760            508586565409.
        49770            509108490780.
        49780            509603780594.
        49790            510086936287.
        49800            510597942966.
        49810            511147939310.
        49820            511565073350.
        49830            512145855125.
        49840            512556118287.
        49850            513046042104.
        49860            513647945811.
        49870            514125156489.
        49880            514556513462.
        49890            515091419644.
        49900            515528534749.
        49910            516078565197.
        49920            516535525972.
        49930            517158138847.
        49940            517552974403.
        49950            518226773634.
        49960            518547568643.
        49970            519117111180.
        49980            519602642994.
        49990            520110792096.
        50000            520617457022.
        50010            521124299931.
        50020            521614576809.
        50030            522138520766.
        50040            522642969908.
        50050            523113746674.
        50060            523635721514.
        50070            524231315593.
        50080            524623876274.
        50090            525147727580.
        50100            525664554849.
        50110            526104674493.
        50120            526650636000.
        50130            527197386129.
        50140            527617740521.
        50150            528247544706.
        50160            528649199060.
        50170            529192572751.
        50180            529667317935.
        50190            530278934821.
        50200            530756519794.
        50210            531274807998.
        50220            531805202983.
        50230            532210623796.
        50240            532815969071.
        50250            533229326448.
        50260            533803893297.
        50270            534361033967.
        50280            534814965016.
        50290            535303083885.
        50300            535834387517.
        50310            536349549497.
        50320            536883084039.
        50330            537431099810.
        50340            537881044212.
        50350            538362695200.
        50360            538870451064.
        50370            539352451279.
        50380            539837577152.
        50390            540510176693.
        50400            540930090134.
        50410            541472671471.
        50420            541960848833.
        50430            542440796121.
        50440            543014868666.
        50450            543495035988.
        50460            544041086681.
        50470            544528138626.
        50480            545076243226.
        50490            545510436905.
        50500            546058858298.
        50510            546671949072.
        50520            547130242254.
        50530            547740792946.
        50540            548159348745.
        50550            548655476593.
        50560            549165422376.
        50570            549702883143.
        50580            550141834069.
        50590            550781763161.
        50600            551242661968.
        50610            551780532078.
        50620            552230812592.
        50630            552821323041.
        50640            553277919514.
        50650            553890275288.
        50660            554368773987.
        50670            554872204847.
        50680            555458006937.
        50690            555876576477.
        50700            556386470749.
        50710            556979210928.
        50720            557473249175.
        50730            558082878157.
        50740            558518489735.
        50750            559090202463.
        50760            559510001516.
        50770            560196095144.
        50780            560561033775.
        50790            561209701813.
        50800            561712609132.
        50810            562236226252.
        50820            562667876208.
        50830            563252992113.
        50840            563682917071.
        50850            564331556703.
        50860            564811669043.
        50870            565329288888.
        50880            565850782964.
        50890            566366104690.
        50900            566848827593.
        50910            567398339945.
        50920            567979833005.
        50930            568460725853.
        50940            568990323167.
        50950            569510803114.
        50960            569949022873.
        50970            570664604204.
        50980            571077460898.
        50990            571694350480.
        51000            572176484296.
        51010            572748851862.
        51020            573173190611.
        51030            573756684964.
        51040            574261058972.
        51050            574803282739.
        51060            575370502778.
        51070            575838510992.
        51080            576345013647.
        51090            576946547027.
        51100            577439497146.
        51110            577981393110.
        51120            578572796699.
        51130            579007603473.
        51140            579575280071.
        51150            580048778394.
        51160            580565741371.
        51170            581165821635.
        51180            581684388314.
        51190            582233958201.
        51200            582718509172.
        51210            583367297685.
        51220            583770505116.
        51230            584385155699.
        51240            584923105468.
        51250            585421185805.
        51260            586028590525.
        51270            586485805751.
        51280            587010054642.
        51290            587574416726.
        51300            588138331937.
        51310            588630760879.
        51320            589220793244.
        51330            589719357540.
        51340            590243326141.
        51350            590758956009.
        51360            591284893066.
        51370            591816894986.
        51380            592421505665.
        51390            592909360385.
        51400            593386960366.
        51410            594019372084.
        51420            594435207552.
        51430            595068898226.
        51440            595575047112.
        51450            596197797135.
        51460            596685964117.
        51470            597237758608.
        51480            597696256274.
        51490            598245527810.
        51500            598891345957.
        51510            599365289601.
        51520            599920421193.
        51530            600485895458.
        51540            600943761743.
        51550            601542436662.
        51560            602047029637.
        51570            602651674830.
        51580            603217958627.
        51590            603778824311.
        51600            604179068934.
        51610            604767256493.
        51620            605244002258.
        51630            605858524525.
        51640            606349009111.
        51650            607023906918.
        51660            607415999852.
        51670            608095324408.
        51680            608511209141.
        51690            609089892733.
        51700            609702833934.
        51710            610249021947.
        51720            610736385447.
        51730            611292084970.
        51740            611825197459.
        51750            612373802093.
        51760            612932856626.
        51770            613534870662.
        51780            614030570794.
        51790            614698141124.
        51800            615086769678.
        51810            615698202520.
        51820            616194135413.
        51830            616784622647.
        51840            617274129803.
        51850            617898634398.
        51860            618339693236.
        51870            618991605121.
        51880            619463764525.
        51890            620039772870.
        51900            620564161108.
        51910            621215542496.
        51920            621656629642.
        51930            622198480681.
        51940            622809183423.
        51950            623263451160.
        51960            623900578654.
        51970            624442707501.
        51980            624954629777.
        51990            625577615555.
        52000            626072968911.
        52010            626630174140.
        52020            627166589383.
        52030            627810903009.
        52040            628310861692.
        52050            628901222595.
        52060            629401235096.
        52070            629933103813.
        52080            630500985088.
        52090            631045808008.
        52100            631583021980.
        52110            632227965862.
        52120            632695074415.
        52130            633213867231.
        52140            633839967025.
        52150            634345801688.
        52160            634977314142.
        52170            635507728360.
        52180            636056092247.
        52190            636535213039.
        52200            637152024470.
        52210            637645363362.
        52220            638225363052.
        52230            638915574062.
        52240            639381524819.
        52250            639980120389.
        52260            640477924559.
        52270            641054236540.
        52280            641626567116.
        52290            642210158880.
        52300            642731200090.
        52310            643313489353.
        52320            643847359020.
        52330            644341064460.
        52340            644955932745.
        52350            645571428257.
        52360            646110875829.
        52370            646692417648.
        52380            647212264205.
        52390            647676906663.
        52400            648324529880.
        52410            648834534744.
        52420            649381056158.
        52430            650035651052.
        52440            650541413051.
        52450            651128357452.
        52460            651600716222.
        52470            652266428768.
        52480            652754932710.
        52490            653449048773.
        52500            653910824489.
        52510            654523635649.
        52520            655068222923.
        52530            655590721551.
        52540            656129172867.
        52550            656770386316.
        52560            657306299919.
        52570            657919677303.
        52580            658436218708.
        52590            658985538901.
        52600            659529875872.
        52610            660174416273.
        52620            660651212942.
        52630            661295120428.
        52640            661857784421.
        52650            662409274435.
        52660            662866127740.
        52670            663539738162.
        52680            663982622107.
        52690            664747654514.
        52700            665181184877.
        52710            665826732967.
        52720            666326971604.
        52730            666953540546.
        52740            667453072065.
        52750            668070078859.
        52760            668664665697.
        52770            669209493888.
        52780            669778250536.
        52790            670325901602.
        52800            670861464082.
        52810            671551917003.
        52820            672068864007.
        52830            672659418937.
        52840            673227057752.
        52850            673786792451.
        52860            674284773625.
        52870            674918413310.
        52880            675432171110.
        52890            676072400874.
        52900            676579566294.
        52910            677184749132.
        52920            677661860362.
        52930            678387895595.
        52940            678873287703.
        52950            679487280611.
        52960            680082779765.
        52970            680577940997.
        52980            681194435788.
        52990            681709901602.
        53000            682314893918.
        53010            682915822004.
        53020            683524348753.
        53030            684045855953.
        53040            684626883836.
        53050            685246050224.
        53060            685766502372.
        53070            686382115472.
        53080            686971965257.
        53090            687520019239.
        53100            688087004095.
        53110            688659320329.
        53120            689164358188.
        53130            689850819381.
        53140            690395312772.
        53150            690985530748.
        53160            691562426194.
        53170            692125823844.
        53180            692681692382.
        53190            693245906051.
        53200            693860315621.
        53210            694395275227.
        53220            695101201325.
        53230            695564708142.
        53240            696141429175.
        53250            696758656422.
        53260            697297027665.
        53270            697931685157.
        53280            698529796262.
        53290            699150802843.
        53300            699661989541.
        53310            700284913190.
        53320            700754185496.
        53330            701402678038.
        53340            702018277613.
        53350            702602099856.
        53360            703129186443.
        53370            703773732910.
        53380            704246327171.
        53390            704886019827.
        53400            705465378451.
        53410            706061737253.
        53420            706719110008.
        53430            707243536386.
        53440            707754046920.
        53450            708339280647.
        53460            708934841700.
        53470            709538959725.
        53480            710126575868.
        53490            710792791236.
        53500            711242053811.
        53510            711971799844.
        53520            712417006520.
        53530            713078901809.
        53540            713674986879.
        53550            714311370229.
        53560            714774265942.
        53570            715436726142.
        53580            715943758733.
        53590            716592241277.
        53600            717165033916.
        53610            717807764063.
        53620            718353136916.
        53630            718999950107.
        53640            719489937858.
        53650            720086846215.
        53660            720700271904.
        53670            721275757818.
        53680            721860506981.
        53690            722487370175.
        53700            722979409876.
        53710            723694731799.
        53720            724185303353.
        53730            724857563000.
        53740            725378269067.
        53750            726119983681.
        53760            726544728960.
        53770            727200979212.
        53780            727790638815.
        53790            728360916585.
        53800            728978013362.
        53810            729600933475.
        53820            730129003071.
        53830            730785881761.
        53840            731333723835.
        53850            731903414616.
        53860            732544286394.
        53870            733136580505.
        53880            733745166906.
        53890            734317197939.
        53900            734885259347.
        53910            735466847391.
        53920            736067980785.
        53930            736679787186.
        53940            737215792588.
        53950            737935098430.
        53960            738403009335.
        53970            739033243414.
        53980            739636575543.
        53990            740258235681.
        54000            740864392652.
        54010            741469364970.
        54020            742027486677.
        54030            742570431077.
        54040            743229820731.
        54050            743770468625.
        54060            744435846303.
        54070            745089444338.
        54080            745653832061.
        54090            746215472495.
        54100            746809563846.
        54110            747378995910.
        54120            748036706090.
        54130            748632036850.
        54140            749181868866.
        54150            749822196902.
        54160            750354346655.
        54170            750963872063.
        54180            751557457144.
        54190            752284164479.
        54200            752824488632.
        54210            753473597159.
        54220            754013962390.
        54230            754532632768.
        54240            755218337671.
        54250            755783618418.
        54260            756407488393.
        54270            757049964969.
        54280            757652486424.
        54290            758217312962.
        54300            758796558505.
        54310            759443214856.
        54320            760035784367.
        54330            760711466277.
        54340            761239298992.
        54350            761876873314.
        54360            762456248316.
        54370            763048243505.
        54380            763574223163.
        54390            764320663831.
        54400            764828191087.
        54410            765537688788.
        54420            766053928507.
        54430            766661848063.
        54440            767240686537.
        54450            767924503895.
        54460            768467782674.
        54470            769097675997.
        54480            769751855226.
        54490            770293589369.
        54500            770870247304.
        54510            771527350153.
        54520            772075790935.
        54530            772819969097.
        54540            773331601382.
        54550            773995444618.
        54560            774547388708.
        54570            775210263938.
        54580            775717478218.
        54590            776427797669.
        54600            776982188822.
        54610            777639435446.
        54620            778174781515.
        54630            778831314080.
        54640            779361616383.
        54650            780135560128.
        54660            780673985206.
        54670            781275468759.
        54680            781921622383.
        54690            782473884895.
        54700            783079168089.
        54710            783708738265.
        54720            784303013136.
        54730            784949560605.
        54740            785529910558.
        54750            786161402833.
        54760            786710203685.
        54770            787469046478.
        54780            787973570615.
        54790            788676368292.
        54800            789243165588.
        54810            789853833027.
        54820            790433204078.
        54830            791081409425.
        54840            791644420085.
        54850            792349937200.
        54860            792941762474.
        54870            793506273651.
        54880            794141564306.
        54890            794772906648.
        54900            795375474634.
        54910            795984122659.
        54920            796652747087.
        54930            797183836940.
        54940            797855775211.
        54950            798424306372.
        54960            799012563274.
        54970            799726905541.
        54980            800291448346.
        54990            800955886799.
        55000            801529572924.
        55010            802175357040.
        55020            802730642333.
        55030            803395179988.
        55040            803983955691.
        55050            804632307470.
        55060            805299457170.
        55070            805834899951.
        55080            806441905281.
        55090            807107638937.
        55100            807703046574.
        55110            808340028368.
        55120            809020373870.
        55130            809605818763.
        55140            810237867464.
        55150            810815998878.
        55160            811397188727.
        55170            812045415434.
        55180            812712354857.
        55190            813339316049.
        55200            813882698249.
        55210            814595821611.
        55220            815087083683.
        55230            815832338454.
        55240            816396924406.
        55250            817089882309.
        55260            817733824250.
        55270            818324293149.
        55280            818870171128.
        55290            819516410867.
        55300            820154367785.
        55310            820781181842.
        55320            821427850233.
        55330            822085486492.
        55340            822648297295.
        55350            823322770082.
        55360            823892977209.
        55370            824529495828.
        55380            825206971823.
        55390            825841391731.
        55400            826360348077.
        55410            827066592008.
        55420            827597912082.
        55430            828328057002.
        55440            828877831028.
        55450            829615102226.
        55460            830147964066.
        55470            830878887592.
        55480            831381616374.
        55490            832036873584.
        55500            832687208659.
        55510            833294431924.
        55520            833929046538.
        55530            834575093159.
        55540            835156843123.
        55550            835853961016.
        55560            836446673382.
        55570            837090538647.
        55580            837708563483.
        55590            838420584435.
        55600            838935637169.
        55610            839609483947.
        55620            840220750548.
        55630            840877079614.
        55640            841462825542.
        55650            842182860590.
        55660            842684927901.
        55670            843452221344.
        55680            843985574637.
        55690            844654800699.
        55700            845305054748.
        55710            845950349187.
        55720            846572955194.
        55730            847193153122.
        55740            847826369172.
        55750            848421735106.
        55760            849111135301.
        55770            849717326404.
        55780            850336141343.
        55790            851047267425.
        55800            851596156225.
        55810            852247999468.
        55820            852898762630.
        55830            853577436401.
        55840            854180629119.
        55850            854860877047.
        55860            855392839111.
        55870            856052578670.
        55880            856676397403.
        55890            857335573804.
        55900            857973020913.
        55910            858700996705.
        55920            859263610509.
        55930            859888221149.
        55940            860524844974.
        55950            861104051894.
        55960            861849056839.
        55970            862431859480.
        55980            863076489011.
        55990            863707488173.
        56000            864329193232.
        56010            864941481052.
        56020            865606143064.
        56030            866353276207.
        56040            866921380220.
        56050            867618986547.
        56060            868165692636.
        56070            868778839627.
        56080            869446179476.
        56090            870109213911.
        56100            870712114797.
        56110            871440785318.
        56120            872019144210.
        56130            872669788629.
        56140            873277693424.
        56150            873940061540.
        56160            874618326497.
        56170            875271212365.
        56180            875893875122.
        56190            876510712404.
        56200            877186881536.
        56210            877770209848.
        56220            878405234330.
        56230            879149390860.
        56240            879710881129.
        56250            880448402161.
        56260            880990643357.
        56270            881678759594.
        56280            882267981947.
        56290            883031491232.
        56300            883574181998.
        56310            884280644604.
        56320            884918467101.
        56330            885548022373.
        56340            886135032162.
        56350            886833195945.
        56360            887445221572.
        56370            888191982028.

***END OF RRKM CALCULATIONS***
